"","Fecha","Precio"
"725",2016-09-10,623.508972
"726",2016-09-11,606.718994
"727",2016-09-12,608.242981
"728",2016-09-13,609.241028
"729",2016-09-14,610.684021
"730",2016-09-15,607.155029
"731",2016-09-16,606.973022
"732",2016-09-17,605.984009
"733",2016-09-18,609.874023
"734",2016-09-19,609.22699
"735",2016-09-20,608.312012
"736",2016-09-21,597.148987
"737",2016-09-22,596.297974
"738",2016-09-23,602.84198
"739",2016-09-24,602.625
"740",2016-09-25,600.825989
"741",2016-09-26,608.04303
"742",2016-09-27,606.166016
"743",2016-09-28,604.728027
"744",2016-09-29,605.692993
"745",2016-09-30,609.734985
"746",2016-10-01,613.982971
"747",2016-10-02,610.892029
"748",2016-10-03,612.132996
"749",2016-10-04,610.203979
"750",2016-10-05,612.510986
"751",2016-10-06,613.020996
"752",2016-10-07,617.120972
"753",2016-10-08,619.107971
"754",2016-10-09,616.752014
"755",2016-10-10,618.994019
"756",2016-10-11,641.072021
"757",2016-10-12,636.192017
"758",2016-10-13,636.786011
"759",2016-10-14,640.377991
"760",2016-10-15,638.645996
"761",2016-10-16,641.630981
"762",2016-10-17,639.192993
"763",2016-10-18,637.960022
"764",2016-10-19,630.52002
"765",2016-10-20,630.856995
"766",2016-10-21,632.828003
"767",2016-10-22,657.294006
"768",2016-10-23,657.070984
"769",2016-10-24,653.760986
"770",2016-10-25,657.588013
"771",2016-10-26,678.304016
"772",2016-10-27,688.312988
"773",2016-10-28,689.651001
"774",2016-10-29,714.479004
"775",2016-10-30,701.864014
"776",2016-10-31,700.971985
"777",2016-11-01,729.79303
"778",2016-11-02,740.828979
"779",2016-11-03,688.700012
"780",2016-11-04,703.234985
"781",2016-11-05,703.41803
"782",2016-11-06,711.521973
"783",2016-11-07,703.130981
"784",2016-11-08,709.848022
"785",2016-11-09,723.27301
"786",2016-11-10,715.533997
"787",2016-11-11,716.411011
"788",2016-11-12,705.054016
"789",2016-11-13,702.031006
"790",2016-11-14,705.020996
"791",2016-11-15,711.619019
"792",2016-11-16,744.197998
"793",2016-11-17,740.97699
"794",2016-11-18,751.585022
"795",2016-11-19,751.616028
"796",2016-11-20,731.026001
"797",2016-11-21,739.247986
"798",2016-11-22,751.346985
"799",2016-11-23,744.593994
"800",2016-11-24,740.289001
"801",2016-11-25,741.648987
"802",2016-11-26,735.382019
"803",2016-11-27,732.034973
